1,90.817276,48.906666,93.86569,15.810597,0.004393,1.5532888494922268,23236
1,93.82393,48.906666,93.031075,5.854945,0.004455,1.7695293230680906,3848
1,92.358025,48.906666,91.180374,36.828094,0.004482,1.5885660617802313,32214
1,91.52466,48.90667,93.23243,5.4024353,0.004528,1.7839070414206804,8552
1,89.58464,48.906666,89.63484,18.921196,0.004379,1.5713045601927895,16773
1,89.958275,48.906666,93.42678,4.6327806,0.004565,1.83416912044844,11426
1,90.765366,48.906666,89.969955,5.1871605,0.004301,1.5867833028626581,23278
1,93.49562,48.906666,92.9104,6.510569,0.004294,1.6318214792293662,31878
1,93.3271,48.906666,91.2869,3.2568426,0.004499,1.5861701510686756,28191
1,91.56803,48.906666,91.00458,1.3477008,0.004414,1.8181101031391136,18658
1,93.3926,48.906666,91.49023,5.4785094,0.004389,1.5732750857466749,1901
1,92.036804,48.906666,92.03713,0.5120549,0.004421,1.778620501480227,16581
1,91.10529,48.906662,94.2296,8.066867,0.004405,1.7771986043291954,29550
1,93.19342,48.906666,88.407,8.176084,0.004506,1.7882220776186109,23271
1,91.52614,48.906662,89.16745,4.1640067,0.004554,1.8087562907592365,11221
1,92.71683,48.90667,93.81251,4.9606476,0.004501,1.6902058634389692,18287
1,89.75121,48.906666,93.692764,13.122721,0.004439,1.7043882282603773,22420
1,90.81272,48.90667,91.64298,1.0351429,0.004429,1.8242925528873508,15728
1,93.69138,48.906666,93.78518,9.018551,0.004484,1.6568619271308231,9842
1,92.94126,48.906666,90.53254,2.5588732,0.004428,1.5756806958068068,17137
1,89.851265,48.906666,91.81602,4.0914154,0.004503,1.8101478881261033,5607
1,89.37368,48.906666,91.6658,3.3283727,0.004431,1.811365725994312,1477
1,93.14277,48.906666,93.83862,5.9373255,0.004448,1.7373523769859296,445
1,93.142845,48.906662,93.89651,9.134757,0.004369,1.7781191479372438,20488
1,92.62552,48.906666,92.70508,2.183461,0.00444,1.5810768796826986,24733
1,89.83791,48.906666,89.87111,4.337973,0.004481,1.7169401352890146,4826
1,91.249855,48.906666,94.03876,4.418009,0.004465,1.7344125085054038,15036
1,88.55203,48.906666,93.61008,6.3254576,0.004541,1.691608349827826,7890
1,89.52765,48.906666,89.727486,5.461743,0.004417,1.7435718828473656,11409
1,92.4722,48.906666,91.95396,0.92661804,0.004407,1.6407056877040211,23293
1,89.18949,48.90667,88.48914,24.438814,0.004495,1.6122064778038325,22802
1,90.16131,48.906666,93.88011,8.206166,0.004506,1.826468341542129,19191
1,91.851974,48.906666,93.508354,4.9449434,0.004468,1.7824218102407496,973
1,88.38543,48.906666,88.80333,9.511075,0.004619,1.814111055251241,25257
1,94.2314,48.906662,89.65162,8.679305,0.004474,1.7352286988819579,8420
1,94.04361,48.906666,90.99825,5.3274117,0.004399,1.6881727847946655,13390
1,93.27187,48.906666,90.49971,5.157917,0.00443,1.6355232537860807,3778
1,88.93508,48.906666,90.43844,3.7233112,0.004506,1.788763073353102,10708
1,88.99257,48.906666,90.68477,4.573546,0.004607,1.8268229052460248,23779
1,89.67706,48.906666,90.833435,5.391724,0.004468,1.57287325682234,32219
1,89.82011,48.906666,88.48025,7.584988,0.004459,1.6394018280005251,23932
1,88.90131,48.906666,94.079124,9.363195,0.004598,1.7563564433719363,18048
1,92.96591,48.906666,89.10229,5.745524,0.004539,1.6676663906651061,18560
1,93.21486,48.906666,92.215225,4.6629987,0.004424,1.8010686537235692,4895
1,89.55726,48.906666,91.5292,3.5116785,0.004547,1.8127736203034879,32015
1,88.824745,48.906666,93.919235,6.3236284,0.004442,1.606194643176766,6930
1,93.1092,48.906666,91.87758,4.8477964,0.004341,1.5507768008191918,30497
1,91.11892,48.906662,92.72649,2.8195283,0.004345,1.7197652870476476,28864
1,88.88598,48.90667,92.517044,7.4632435,0.004382,1.5869847434577389,722
1,89.21135,48.906666,91.37548,6.3751984,0.004542,1.7740689804453846,20388
1,91.2246,48.906666,89.6661,5.0196958,0.0043,1.6881633458603662,14192
1,88.99998,48.906666,92.32685,6.8755484,0.004383,1.618945168108325,28352
1,88.51834,48.906666,91.95019,7.181028,0.004499,1.7954860221010092,16202
1,91.140625,48.906666,89.61799,4.303523,0.004381,1.665916170684093,18216
1,89.53022,48.906666,88.83007,6.5839496,0.004395,1.602825236551769,28243
1,89.87386,48.906666,93.48594,7.1934204,0.004414,1.5817518262632242,18165
1,91.17737,48.90667,90.88866,0.8187665,0.004494,1.8410781995162566,13280
1,89.81903,48.906666,88.89188,6.6613536,0.004441,1.585724540417493,25230
1,92.39682,48.906666,94.20102,71.63747,0.004353,1.674671434967303,4897
1,91.409874,48.906662,92.83921,2.801699,0.004366,1.7471029974380592,12784
1,89.80192,48.906666,90.956,4.806605,0.00434,1.6203223140820546,22102
1,89.076065,48.906666,92.46844,7.4804196,0.004464,1.6950273334728438,907
1,92.40404,48.906666,91.388016,3.9144166,0.004341,1.5794949422862976,24533
1,89.396675,48.906666,93.26716,6.1478105,0.004465,1.6223743829450714,15545
1,91.48352,48.906666,92.897644,2.0739594,0.004429,1.6981910716826258,29257
1,89.249374,48.906666,93.39743,8.422334,0.004416,1.687769886227578,26510
1,92.963066,48.906666,92.59413,4.7144704,0.004456,1.7666526209590279,22234
1,88.55798,48.906666,94.215775,8.79339,0.004398,1.7289789590404008,8306
1,90.20278,48.906666,89.38862,4.1347914,0.004476,1.6773211460311872,23108
1,93.53868,48.906666,91.745544,33.23484,0.004539,1.751541563356561,32670
1,91.05206,48.906666,90.22941,1.942997,0.004493,1.7192337699247504,12271
1,94.316925,48.906666,91.61352,7.211289,0.004617,1.7857891322302313,16651
1,91.37914,48.906666,91.76112,0.87133014,0.004404,1.7316922227277387,3612
1,92.6734,48.90667,90.658264,1.8919646,0.004291,1.6932943043063275,5973
1,90.998146,48.906666,91.44036,17.992523,0.004656,1.807914585670114,1870
1,92.95884,48.906666,88.815544,35.77472,0.004336,1.6275473525217943,13346
1,92.967445,48.906666,91.131775,4.8321323,0.004387,1.6508185403400544,399
1,93.70455,48.906666,88.94582,8.851728,0.004351,1.734452552555406,9128
1,92.823685,48.906666,93.03768,7.391571,0.004434,1.6284970659266798,16673
1,94.01626,48.906666,90.48886,7.4686847,0.004518,1.589986187042778,5256
1,91.05818,48.906666,93.143486,2.7689493,0.004509,1.7236533916403691,16055
1,90.78232,48.906666,92.30056,3.7454906,0.004356,1.6347572877884058,9868
1,89.14155,48.906666,90.76487,3.246306,0.004397,1.6542663173056122,28409
1,92.79589,48.906662,90.14771,6.2494636,0.004436,1.7927406003100717,19627
1,88.33434,48.90667,93.153046,8.936043,0.004368,1.7644461716644793,8425
1,91.09307,48.906666,91.56878,0.6608641,0.004665,1.8293876602050585,18192
1,94.18259,48.906662,92.376076,6.540799,0.00448,1.7799206755972483,3801
1,93.763,48.906666,91.078026,6.901119,0.004444,1.712129957547419,31264
1,94.13386,48.906666,90.04469,5.673988,0.00445,1.6897988913085817,5112
1,88.70205,48.906666,90.07736,7.213221,0.004408,1.6917767464403024,19209
1,89.51356,48.906666,89.00499,5.784114,0.004397,1.5970906152780229,29011
1,94.240036,48.906666,89.28361,27.17264,0.004512,1.762287577045886,17194
1,91.91346,48.906666,90.13477,2.3532665,0.004419,1.6991055415377505,15439
1,88.4913,48.906666,90.86332,6.408604,0.004585,1.8288992226076994,14873
1,94.201485,48.906666,89.787994,6.830184,0.004342,1.5734629709786456,4335
1,90.986946,48.906666,88.665634,5.455353,0.004437,1.6720153414154284,23258
1,90.18374,48.906666,88.7057,6.185547,0.004572,1.7314043443676665,25510
1,89.81737,48.906666,89.745255,3.819519,0.004598,1.846379582412885,18917
1,88.861115,48.906666,88.519775,8.118274,0.004482,1.847683188994553,4894
1,91.55337,48.90667,92.50257,1.2330526,0.004463,1.6122603053903999,19605


